image_id,rig_frame_id,camera,timestamp_ns,capture_fraction,split_v9,battery_member,battery_faces,tile_ids,environment,lidar_ceiling_pts,lidar_wall_sectors,stationary,x_m,y_m,z_m,pose_source
img_f9eb2cffff53e048735a99bc,rig_1e23692547857c6754b68bdd,left,1772726574354490880,0.8778,train,False,,0|1|3,indoor,57877,8,False,6.7057,-3.9546,2.1,accepted_independent_pos_prior_at
img_a7702c940d1875989ae07bb5,rig_3b41916b103981a8eccd4f43,right,1772726574854508032,0.8801,train,False,,0|1|2,indoor,69880,8,False,6.8456,-4.0364,2.103,accepted_independent_pos_prior_at
img_524aae58b9d36d472cff225d,rig_3b41916b103981a8eccd4f43,left,1772726574854533888,0.8801,train,False,,0|1|3,indoor,69880,8,False,6.8456,-4.0364,2.103,accepted_independent_pos_prior_at
img_3a3f6e458912e59d4d103169,rig_fd5029fa6244f23a7f271048,right,1772726575354534912,0.8824,train,False,,0|1|2,indoor,97017,8,False,7.0944,-4.1227,2.1216,accepted_independent_pos_prior_at
img_745b8376779d3a40a84872e7,rig_fd5029fa6244f23a7f271048,left,1772726575354549760,0.8824,train,False,,0|1|3,indoor,97017,8,False,7.0944,-4.1227,2.1216,accepted_independent_pos_prior_at
img_d13775f3817c9aa225ed22ac,rig_73e81d3c113b311ca4494c65,right,1772726575854564864,0.8846,train,False,,0|1|2,indoor,128660,8,False,7.3268,-4.2707,2.1129,accepted_independent_pos_prior_at
img_e5e870cda39b6866c67e7fa1,rig_73e81d3c113b311ca4494c65,left,1772726575854580992,0.8846,train,False,,0|1|3,indoor,128660,8,False,7.3268,-4.2707,2.1129,accepted_independent_pos_prior_at
img_42034df9dc9f931dfaad45d6,rig_6283a32deb59e6bf9f3db3ae,right,1772726576354593024,0.8869,train,False,,0|1|2,indoor,127658,8,False,7.4414,-4.5756,2.079,accepted_independent_pos_prior_at
img_bb2a68f657118be7ff0b05ea,rig_6283a32deb59e6bf9f3db3ae,left,1772726576354608896,0.8869,train,False,,0|1|3,indoor,127658,8,False,7.4414,-4.5756,2.079,accepted_independent_pos_prior_at
img_b1eaa3cc3bdadd20836fdc60,rig_4bfe51f308b316471a58f4d3,right,1772726576854681856,0.8891,train,False,,0|1|2,indoor,107368,8,False,7.536,-4.8553,2.0368,accepted_independent_pos_prior_at
img_74efacc1aeb4fe0934adf511,rig_4bfe51f308b316471a58f4d3,left,1772726576854685952,0.8891,train,False,,0|1|3,indoor,107368,8,False,7.536,-4.8553,2.0368,accepted_independent_pos_prior_at
img_5fd035bec4171d6b6ba5975a,rig_87e502b4ef51672981b834d9,right,1772726577354654976,0.8914,train,False,,0|1|2,indoor,86404,8,False,7.6205,-5.1464,2.0353,accepted_independent_pos_prior_at
img_09089484c86c6333a69d214c,rig_87e502b4ef51672981b834d9,left,1772726577354671104,0.8914,train,False,,0|1|3,indoor,86404,8,False,7.6205,-5.1464,2.0353,accepted_independent_pos_prior_at
img_f89e0e1434c5b600664c93cc,rig_efef53661a0378ed55e2807f,right,1772726577854688000,0.8937,train,False,,0|1|2,indoor,96258,8,False,7.5913,-5.4492,1.9961,accepted_independent_pos_prior_at
img_6775eeb93e9fdc907d461bdf,rig_efef53661a0378ed55e2807f,left,1772726577854702080,0.8937,train,False,,0|1|3,indoor,96258,8,False,7.5913,-5.4492,1.9961,accepted_independent_pos_prior_at
img_7dcdf9e8d78797e6f40a6690,rig_4632608bd59f3269d67c0a56,right,1772726578354714880,0.8959,train,False,,0|1|2,indoor,119813,8,False,7.5391,-5.739,2.0026,accepted_independent_pos_prior_at
img_844c2dcd66a9f0b1ea61b610,rig_4632608bd59f3269d67c0a56,left,1772726578354730752,0.8959,train,False,,0|1|3,indoor,119813,8,False,7.5391,-5.739,2.0026,accepted_independent_pos_prior_at
img_c6f511fd619078aef91932cc,rig_6ac4fbfb6c11253d29172b3e,right,1772726578854806016,0.8982,train,False,,0|1|2,indoor,116600,8,False,7.5391,-6.056,2.0039,accepted_independent_pos_prior_at
img_3ecb1a5cb53e875c9a44c043,rig_6ac4fbfb6c11253d29172b3e,left,1772726578854810112,0.8982,train,False,,0|1|3,indoor,116600,8,False,7.5391,-6.056,2.0039,accepted_independent_pos_prior_at
img_43c0ea71b530e898a1a8a3bd,rig_5af663697925ca79c4a912c2,right,1772726579354812928,0.9005,train,False,,0|1|2,indoor,96027,8,False,7.5315,-6.3189,1.9899,accepted_independent_pos_prior_at
img_b32a46a681c9c410d35408e6,rig_5af663697925ca79c4a912c2,left,1772726579354814976,0.9005,train,False,,0|1|3,indoor,96027,8,False,7.5315,-6.3189,1.9899,accepted_independent_pos_prior_at
img_8c3e6079842882b7a563f29e,rig_3a1c49b0b99f45f0ffa75938,right,1772726579854802944,0.9027,train,False,,0|1|2,indoor,64533,8,False,7.5015,-6.6787,1.991,accepted_independent_pos_prior_at
img_6d97759db67f18d871487e44,rig_3a1c49b0b99f45f0ffa75938,left,1772726579854817792,0.9027,train,False,,0|1|3,indoor,64533,8,False,7.5015,-6.6787,1.991,accepted_independent_pos_prior_at
img_99068fd6187eaec18010aec9,rig_eab71990738eceee3836f663,right,1772726580354832896,0.905,train,False,,0|1|2,indoor,71956,8,False,7.5265,-6.9747,1.9899,accepted_independent_pos_prior_at
img_6f75eacf9361a6cb5df4799d,rig_eab71990738eceee3836f663,left,1772726580354848000,0.905,train,False,,0|3,indoor,71956,8,False,7.5265,-6.9747,1.9899,accepted_independent_pos_prior_at
img_587cbd925df8e3060b13d134,rig_9febeabbae3b97836920896c,right,1772726580854862080,0.9072,train,False,,0|1|2,indoor,77557,8,False,7.5598,-7.2534,1.9203,accepted_independent_pos_prior_at
img_ba1f9bf2a46929e6fb4e8ac2,rig_9febeabbae3b97836920896c,left,1772726580854876928,0.9072,train,False,,0|3,indoor,77557,8,False,7.5598,-7.2534,1.9203,accepted_independent_pos_prior_at
img_3039370f245c728e2420d10a,rig_9f4872e9303c818831e70a82,right,1772726581354892032,0.9095,train,False,,0|1|2,indoor,77175,8,False,7.61,-7.5102,1.7948,accepted_independent_pos_prior_at
img_51866d14b07dd3ca601a1cde,rig_9f4872e9303c818831e70a82,left,1772726581354907904,0.9095,train,False,,0|3,indoor,77175,8,False,7.61,-7.5102,1.7948,accepted_independent_pos_prior_at
img_579db4a7b14316cffd5a2b3f,rig_64ba07982d918ecf2f55417d,right,1772726581854920960,0.9118,train,False,,0|1|2,indoor,83140,8,False,7.6696,-7.8418,1.7077,accepted_independent_pos_prior_at
img_a7fc5741e568a245c780da9f,rig_64ba07982d918ecf2f55417d,left,1772726581854936832,0.9118,train,False,,0|3,indoor,83140,8,False,7.6696,-7.8418,1.7077,accepted_independent_pos_prior_at
img_a21e76e673caa3f2f9ac6c92,rig_1cc1bd00f27f66174cd517e6,right,1772726582354951936,0.914,train,False,,0|1|2,indoor,89406,8,False,7.695,-8.3206,1.7115,accepted_independent_pos_prior_at
img_fe23bdc2249b367294f2ad0b,rig_1cc1bd00f27f66174cd517e6,left,1772726582354969088,0.914,train,False,,0|3,indoor,89406,8,False,7.695,-8.3206,1.7115,accepted_independent_pos_prior_at
img_dcbc2d6867bbac2c09510fa0,rig_e869791fa28178aa7bf19129,right,1772726582855046912,0.9163,train,False,,0|1|2,indoor,103252,8,False,7.7646,-8.8621,1.7231,accepted_independent_pos_prior_at
img_2c48bbf509b38c8a6870501a,rig_e869791fa28178aa7bf19129,left,1772726582855049728,0.9163,train,False,,0|3,indoor,103252,8,False,7.7646,-8.8621,1.7231,accepted_independent_pos_prior_at
img_89dbae486825e8e491b2f107,rig_91fc1ab762411955ff6045b9,right,1772726583355017984,0.9186,train,False,,0|1|2,covered,69136,6,False,7.7194,-9.4224,1.7072,accepted_independent_pos_prior_at
img_ecdc8d808fcc0fa035b6e1e8,rig_91fc1ab762411955ff6045b9,left,1772726583355035136,0.9186,train,False,,0|3,covered,69136,6,False,7.7194,-9.4224,1.7072,accepted_independent_pos_prior_at
img_8e7406ac1d20129cfb445559,rig_f5d85a923d4d655269390443,right,1772726583855046912,0.9208,train,False,,0|1|2,covered,2900,5,False,7.6766,-9.9362,1.6734,accepted_independent_pos_prior_at
img_312d2eb9da835e3f76e2ca08,rig_f5d85a923d4d655269390443,left,1772726583855062016,0.9208,train,False,,0|3,covered,2900,5,False,7.6766,-9.9362,1.6734,accepted_independent_pos_prior_at
img_362f09e7739015207616d3d1,rig_358f66a96b2fd87a9bb34919,right,1772726584355077120,0.9231,train,False,,0|1|2,outdoor,0,5,False,7.5227,-10.346,1.6431,accepted_independent_pos_prior_at
img_d8f715c81a95d33e3447b123,rig_358f66a96b2fd87a9bb34919,left,1772726584355092992,0.9231,train,False,,0|3,outdoor,0,5,False,7.5227,-10.346,1.6431,accepted_independent_pos_prior_at
img_62bb470e8f17d63e54df8e2e,rig_d0fcdd798e9daefb6d44e850,right,1772726584855147008,0.9253,train,False,,0|1|2|3,outdoor,0,4,False,7.3901,-10.7838,1.6515,accepted_independent_pos_prior_at
img_bdfcb387bd32e009a83ba8d8,rig_d0fcdd798e9daefb6d44e850,left,1772726584855149056,0.9253,train,False,,0|3,outdoor,0,4,False,7.3901,-10.7838,1.6515,accepted_independent_pos_prior_at
img_c97b935806f8446352f5c059,rig_a76a9055d2df009d0a0f06fe,right,1772726585355197952,0.9276,train,False,,0|1|2|3,outdoor,0,4,False,7.3013,-11.1744,1.6535,accepted_independent_pos_prior_at
img_f12f321bac487a7477d9f8b2,rig_a76a9055d2df009d0a0f06fe,left,1772726585355202048,0.9276,train,False,,0|3,outdoor,0,4,False,7.3013,-11.1744,1.6535,accepted_independent_pos_prior_at
img_e76aadc0656e16023b5889f4,rig_e407ca7277d806fb33b09f51,right,1772726585855228928,0.9299,train,False,,0|1|2|3,outdoor,0,4,False,7.1739,-11.587,1.6717,accepted_independent_pos_prior_at
img_19f9a29e0653442b28934a1d,rig_e407ca7277d806fb33b09f51,left,1772726585855233024,0.9299,train,False,,0|3,outdoor,0,4,False,7.1739,-11.587,1.6717,accepted_independent_pos_prior_at
img_8a836ae7085e580269664f4b,rig_44a497d2cddd76ad8dc46b77,right,1772726586355254016,0.9321,train,False,,0|1|2|3,outdoor,0,4,False,7.1265,-12.0152,1.7043,accepted_independent_pos_prior_at
img_4409c7a08d9668bf891b56e4,rig_44a497d2cddd76ad8dc46b77,left,1772726586355255808,0.9321,train,False,,0|1|2,outdoor,0,4,False,7.1265,-12.0152,1.7043,accepted_independent_pos_prior_at
img_fa65b3aa880c9101e305af46,rig_d14b49b462a068a3c9a4ed3a,right,1772726586855226880,0.9344,train,False,,0|1|2|3,outdoor,0,3,False,7.083,-12.44,1.7282,accepted_independent_pos_prior_at
img_01a908951bd4dc96cb442bce,rig_d14b49b462a068a3c9a4ed3a,left,1772726586855243008,0.9344,train,False,,0|1|2,outdoor,0,3,False,7.083,-12.44,1.7282,accepted_independent_pos_prior_at
img_2fe71151d4c449e1d3233bb5,rig_7dd4daacf866047206cfc7cd,right,1772726587355255808,0.9367,train,False,,0|1|2|3,outdoor,0,3,False,7.0272,-12.9345,1.7614,accepted_independent_pos_prior_at
img_9fdb192a6cce5207a022ddf4,rig_7dd4daacf866047206cfc7cd,left,1772726587355271936,0.9367,train,False,,0|1|2,outdoor,0,3,False,7.0272,-12.9345,1.7614,accepted_independent_pos_prior_at
img_13691d7391a8be50b061c1b3,rig_dee50a77658b8fc7cdc87a21,right,1772726587855288064,0.9389,train,False,,0|1|2|3,outdoor,0,2,False,7.0352,-13.3754,1.7904,accepted_independent_pos_prior_at
img_7c515910e5b2babce47b2d20,rig_dee50a77658b8fc7cdc87a21,left,1772726587855303168,0.9389,train,False,,0|1|2,outdoor,0,2,False,7.0352,-13.3754,1.7904,accepted_independent_pos_prior_at
img_86575fe5a65f1c1856691512,rig_325fa81b9d3269e8ec77d8ed,right,1772726588355316992,0.9412,train,False,,0|1|2|3,outdoor,0,2,False,6.9965,-13.7738,1.8096,accepted_independent_pos_prior_at
img_a3cc951b233b580ed90eef07,rig_325fa81b9d3269e8ec77d8ed,left,1772726588355331840,0.9412,train,False,,0|1|2,outdoor,0,2,False,6.9965,-13.7738,1.8096,accepted_independent_pos_prior_at
img_5ef19597a38170b745e3d0e8,rig_284fb60ef0905080016bbb13,right,1772726588855346944,0.9434,train,False,,0|1|3,outdoor,0,2,False,7.078,-14.2073,1.8366,accepted_independent_pos_prior_at
img_beb01b280b14e79f616ea854,rig_284fb60ef0905080016bbb13,left,1772726588855362048,0.9434,train,False,,0|1|2,outdoor,0,2,False,7.078,-14.2073,1.8366,accepted_independent_pos_prior_at
img_c945937fd972cd35ccc3f927,rig_08081db25aa286b3c2771e0f,right,1772726589355375104,0.9457,train,False,,0|1|2|3,outdoor,0,1,False,7.2342,-14.5439,1.8255,accepted_independent_pos_prior_at
img_a81fedc93cf86c096628e077,rig_08081db25aa286b3c2771e0f,left,1772726589355390976,0.9457,train,False,,0|1|2,outdoor,0,1,False,7.2342,-14.5439,1.8255,accepted_independent_pos_prior_at
img_3ac01cda397a4cc40e9e6616,rig_4913278e27738ee2d6dd6368,right,1772726589855403776,0.948,train,False,,0|3,outdoor,0,1,False,7.3913,-14.8866,1.8328,accepted_independent_pos_prior_at
img_49cecc6b7a7ebcfb56922fe8,rig_4913278e27738ee2d6dd6368,left,1772726589855419904,0.948,train,False,,0|1|2,outdoor,0,1,False,7.3913,-14.8866,1.8328,accepted_independent_pos_prior_at
img_b051feaa1d7f5d42e0047343,rig_ddb2dc46864d9ccf8bbf6717,right,1772726590355437056,0.9502,train,False,,0|3,outdoor,0,1,False,7.484,-15.1813,1.8262,accepted_independent_pos_prior_at
img_dfbaef61d9e8160adafd7543,rig_ddb2dc46864d9ccf8bbf6717,left,1772726590355452160,0.9502,train,False,,0|1|2|3,outdoor,0,1,False,7.484,-15.1813,1.8262,accepted_independent_pos_prior_at
img_7d2a5bc3e40f82f3d13b4a0d,rig_522ee9fc76480605b197e81b,right,1772726590855462912,0.9525,train,False,,0|3,outdoor,0,0,False,7.625,-15.4485,1.7805,accepted_independent_pos_prior_at
img_75a30ee17616282a88941ad2,rig_522ee9fc76480605b197e81b,left,1772726590855480064,0.9525,train,False,,0|1|2,outdoor,0,0,False,7.625,-15.4485,1.7805,accepted_independent_pos_prior_at
img_4c0792163a6966f5a8e1cf2f,rig_d87764c773928f6cedabc5b1,right,1772726591355494144,0.9548,train,False,,0|3,outdoor,0,0,False,7.7384,-15.7497,1.7343,accepted_independent_pos_prior_at
img_a70b864456069a8a04299a32,rig_d87764c773928f6cedabc5b1,left,1772726591355510016,0.9548,train,False,,0|1|2,outdoor,0,0,False,7.7384,-15.7497,1.7343,accepted_independent_pos_prior_at
img_7755967d0102f125faed8b27,rig_ff90e80b9b81ea3540b051b3,right,1772726591855524096,0.957,train,False,,0|3,outdoor,0,0,False,7.8374,-16.0051,1.6932,accepted_independent_pos_prior_at
img_c1e12f0629dd3d406e51c28a,rig_ff90e80b9b81ea3540b051b3,left,1772726591855539968,0.957,train,False,,0|1|2,outdoor,0,0,False,7.8374,-16.0051,1.6932,accepted_independent_pos_prior_at
img_457eb49193ea77999deda763,rig_76ea8904683bf37063ee2987,right,1772726592355553792,0.9593,train,False,,0|2|3,outdoor,0,0,False,8.0341,-16.1041,1.6761,accepted_independent_pos_prior_at
img_4d9c2a8e76e687e5179a2990,rig_76ea8904683bf37063ee2987,left,1772726592355569920,0.9593,train,False,,0|1|2,outdoor,0,0,False,8.0341,-16.1041,1.6761,accepted_independent_pos_prior_at
img_bd0554e5df5436ff7dc3ffa3,rig_a14eac5361ec93600b1d4f72,right,1772726592855634944,0.9615,train,False,,0|3,outdoor,0,0,False,8.215,-16.2231,1.721,accepted_independent_pos_prior_at
img_738d35da53c08f4a598d2f51,rig_a14eac5361ec93600b1d4f72,left,1772726592855638016,0.9615,train,False,,0|1|2|3,outdoor,0,0,False,8.215,-16.2231,1.721,accepted_independent_pos_prior_at
img_24c2a995e3fcebf84f29eaa8,rig_ba5318699c629cc66af87c63,right,1772726593355615744,0.9638,train,False,,0|3,outdoor,0,0,False,8.4313,-16.3549,1.7924,accepted_independent_pos_prior_at
img_654224d56a5a5fc52b21d876,rig_ba5318699c629cc66af87c63,left,1772726593355632128,0.9638,train,False,,0|1|2|3,outdoor,0,0,False,8.4313,-16.3549,1.7924,accepted_independent_pos_prior_at
img_4747428218324686ba86d51f,rig_1ab5226f8da5570f953ba492,right,1772726593855644928,0.9661,train,False,,0|3,outdoor,0,0,False,8.8216,-16.3668,1.8196,accepted_independent_pos_prior_at
img_103dec49eddc71b8b42bba6d,rig_1ab5226f8da5570f953ba492,left,1772726593855660800,0.9661,train,False,,0|1|2|3,outdoor,0,0,False,8.8216,-16.3668,1.8196,accepted_independent_pos_prior_at
img_c065ef0536968532c5e2bc02,rig_9fa7fdd6dfcf10b571e64ed2,right,1772726594355675904,0.9683,train,False,,3,outdoor,0,0,False,9.0807,-16.1893,1.8186,accepted_independent_pos_prior_at
img_f029e0f1f983d146f96286a0,rig_9fa7fdd6dfcf10b571e64ed2,left,1772726594355692032,0.9683,train,False,,0|1|2|3,outdoor,0,0,False,9.0807,-16.1893,1.8186,accepted_independent_pos_prior_at
img_ba6950cf6a646f152c71b8b6,rig_137f7ca11f3ce7fff3502d2f,right,1772726594855705856,0.9706,train,False,,3,outdoor,0,0,False,9.2484,-15.9192,1.8034,accepted_independent_pos_prior_at
img_304b50c95ed848aecc410e2d,rig_137f7ca11f3ce7fff3502d2f,left,1772726594855721984,0.9706,train,False,,0|1|2|3,outdoor,0,0,False,9.2484,-15.9192,1.8034,accepted_independent_pos_prior_at
img_e976c5741cfe298b0280b28c,rig_f6c0a409ad2a6f05349ec701,right,1772726595355772928,0.9729,train,False,,3,outdoor,0,0,False,9.4206,-15.691,1.7544,accepted_independent_pos_prior_at
img_1b406da0e87bb6871507e4a4,rig_f6c0a409ad2a6f05349ec701,left,1772726595355776000,0.9729,train,False,,0|1|2,outdoor,0,0,False,9.4206,-15.691,1.7544,accepted_independent_pos_prior_at
img_0e3dd50d94474712343fd59f,rig_a76b62550f78b1898ad49484,right,1772726595855809024,0.9751,train,False,,3,outdoor,0,1,False,9.4866,-15.5356,1.7068,accepted_independent_pos_prior_at
img_bce41815c3435d5918fa786f,rig_a76b62550f78b1898ad49484,left,1772726595855812096,0.9751,train,False,,0|1|2,outdoor,0,1,False,9.4866,-15.5356,1.7068,accepted_independent_pos_prior_at
img_e9f6e97739a0b71ce57240a3,rig_ffd93b45a7c8eb804dca964f,right,1772726596355837952,0.9774,train,False,,3,outdoor,0,1,False,9.5059,-15.4291,1.7213,accepted_independent_pos_prior_at
img_72b0880469760869c633c6c8,rig_ffd93b45a7c8eb804dca964f,left,1772726596355841024,0.9774,train,False,,0|1|2,outdoor,0,1,False,9.5059,-15.4291,1.7213,accepted_independent_pos_prior_at
img_63edf459d2337c0842d81e38,rig_953c741586a8c1e2764492f2,right,1772726596855826944,0.9796,train,False,,3,outdoor,0,1,False,9.5048,-15.3239,1.6599,accepted_independent_pos_prior_at
img_017105047612fa06bd54d2a9,rig_953c741586a8c1e2764492f2,left,1772726596855841792,0.9796,train,False,,0|1|2,outdoor,0,1,False,9.5048,-15.3239,1.6599,accepted_independent_pos_prior_at
img_4fab7bc3a27f5b81c484839c,rig_5b86fc4cc527019cc1bbe3e0,right,1772726597355855872,0.9819,train,False,,3,outdoor,0,1,False,9.4299,-15.0668,1.4314,accepted_independent_pos_prior_at
img_ace39114ea6e3dc2c06be34b,rig_5b86fc4cc527019cc1bbe3e0,left,1772726597355872000,0.9819,train,False,,0|1|2|3,outdoor,0,1,False,9.4299,-15.0668,1.4314,accepted_independent_pos_prior_at
img_85e78662bf093fa213534df1,rig_a576337316816313a8efe5fa,right,1772726597855890944,0.9842,train,False,,0|1|2|3,outdoor,0,2,False,9.4143,-14.6659,1.0625,accepted_independent_pos_prior_at
img_d9a7c8becf1e2afe7e043c05,rig_a576337316816313a8efe5fa,left,1772726597855902976,0.9842,train,False,,0|1|2,outdoor,0,2,False,9.4143,-14.6659,1.0625,accepted_independent_pos_prior_at
img_b49a7a00f760704e50863571,rig_c6d39b13c662c182cb5e41b6,right,1772726598355917056,0.9864,train,False,,0|1|2|3,indoor,754,8,False,9.4082,-14.4877,0.6604,accepted_independent_pos_prior_at
img_8bdef04bbeeb5f84aab07251,rig_c6d39b13c662c182cb5e41b6,left,1772726598355931904,0.9864,train,False,,0|1|2,indoor,754,8,False,9.4082,-14.4877,0.6604,accepted_independent_pos_prior_at
img_0270831497d17f59f1c3de3e,rig_8b13c74411784e7525ca0187,right,1772726598855995904,0.9887,train,False,,0|1|2|3,indoor,1697,8,False,9.3931,-14.4589,0.5982,accepted_independent_pos_prior_at
img_f62c18a51fe6eeab821492db,rig_8b13c74411784e7525ca0187,left,1772726598855998976,0.9887,train,False,,0|1|2,indoor,1697,8,False,9.3931,-14.4589,0.5982,accepted_independent_pos_prior_at
img_4d472e322a81763c2fd0b666,rig_b9e77c1689a5f6e9a74cc126,right,1772726599355980032,0.991,train,False,,0|1|2|3,stationary_unresolved,1725,8,True,9.3891,-14.4559,0.5953,accepted_independent_pos_prior_at
img_08be8925fb80bbea018fd25a,rig_b9e77c1689a5f6e9a74cc126,left,1772726599355994880,0.991,train,False,,0|1|2,stationary_unresolved,1725,8,True,9.3891,-14.4559,0.5953,accepted_independent_pos_prior_at
img_90c01a0a342d72f043a54865,rig_69c65f7075f6f69eff3108cd,right,1772726599856006912,0.9932,train,False,,0|1|2|3,stationary_unresolved,1725,8,True,9.389,-14.4559,0.5952,accepted_independent_pos_prior_at
img_245cad044e9f3a264ef1987a,rig_69c65f7075f6f69eff3108cd,left,1772726599856021760,0.9932,train,False,,0|1|2,stationary_unresolved,1725,8,True,9.389,-14.4559,0.5952,accepted_independent_pos_prior_at
img_98fbe7ea8fe6d8ecf2b8b9d7,rig_2dcb1105a9bc83267ba2531f,right,1772726600356036864,0.9955,train,False,,0|1|2|3,stationary_unresolved,1725,8,True,9.389,-14.4559,0.5953,accepted_independent_pos_prior_at
img_99b7912c3fb02b71077e5347,rig_2dcb1105a9bc83267ba2531f,left,1772726600356051968,0.9955,train,False,,0|1|2,stationary_unresolved,1725,8,True,9.389,-14.4559,0.5953,accepted_independent_pos_prior_at
img_cbaa2ed931cc075f3b1eb8f6,rig_ccb968cc149a169e0aeab8b0,right,1772726600856066816,0.9977,train,False,,0|1|2|3,stationary_unresolved,1725,8,True,9.389,-14.4558,0.5953,accepted_independent_pos_prior_at
img_5f4b3c215e0cb99dc6bba658,rig_ccb968cc149a169e0aeab8b0,left,1772726600856082944,0.9977,train,False,,0|1|2,stationary_unresolved,1725,8,True,9.389,-14.4558,0.5953,accepted_independent_pos_prior_at
img_1bc6af48816e6b6269928548,rig_0deca8a3105fec84911844ac,right,1772726601356096000,1.0,train,False,,0|1|2|3,stationary_unresolved,1725,8,True,9.3891,-14.4558,0.5953,accepted_independent_pos_prior_at
img_b6ba74c87f4094b04dbb2f59,rig_0deca8a3105fec84911844ac,left,1772726601356112128,1.0,train,False,,0|1|2,stationary_unresolved,1725,8,True,9.3891,-14.4558,0.5953,accepted_independent_pos_prior_at
